uniqueID,DELETE_surname,DELETE_otherNames,DELETE_title,DELETE_commonName,DELETE_earlierOrLaterNames,DELETE_division,DELETE_state,DELETE_dateOfElection,DELETE_party_ORIGINAL_REMOVE,party,partyFrom,partyTo,comment
reevesjohn1983,Reeves,John Edward,,,,Northern Territory,NT,5.3.1983,ALP,ALP,5.3.1983,1.12.1984,
reidgeorge1901,Reid,George Houstoun,,,Later Sir George,East Sydney,NSW,29.3.1901,FT,FT,29.3.1901,18.8.1903,
,,,,,,East Sydney,NSW,4.9.1903,FT,FT,18.8.1903,1.1.1906,
,,,,,,,,,ANTI-SOC from 1906,ANTI-SOC ,1.1.1906,13.4.1910,Name change
reidleonard1969,Reid,Leonard Stanley,,,,Holt,VIC,25.10.1969,LIB,LIB,25.10.1969,2.12.1972,
reidnicholas1990,Reid,Nicholas Bruce,,,,Bendigo,VIC,24.3.1990,LIB,LIB,24.3.1990,31.8.1998,
reithpeter1982,Reith,Peter Keaston,,,,Flinders,VIC,4.12.1982,LIB,LIB,4.12.1982,8.10.2001,
reynoldsleonard1958,Reynolds,Leonard James,,,,Barton,NSW,22.11.1958,ALP,ALP,22.11.1958,11.11.1975,
richardsonkym2004,Richardson,Kym Charles,,,,Kingston,SA,9.10.2004,LIB,LIB,9.10.2004,24.11.2007,
richardsonpeter1975,Richardson,Peter Anthony,,,,Tangney,WA,13.12.1975,LIB,LIB,13.12.1975,1.10.1977,
,,,,,,,,,PP from Oct. 1977,PP ,1.10.1977,10.11.1977,
riggalljohn1990,Riggall,John Peter,,,,McMillan,VIC,24.3.1990,LIB,LIB,24.3.1990,13.3.1993,
rileyedward1910,Riley,Edward,,,,South Sydney,NSW,13.4.1910,ALP,ALP,13.4.1910,19.12.1931,
rileyedwardcharles1922,Riley,Edward Charles,,Edward Charles,,Cook,NSW,16.12.1922,ALP,ALP,16.12.1922,1.1.1931,
,,,,,,,,,FLP from 1931,FLP ,1.1.1931,15.9.1934,
riordandavid1929,Riordan,David,,,,Kennedy,QLD,12.10.1929,ALP,ALP,12.10.1929,1.1.1931,
,,,,,,,,,FLP from 1931,FLP ,1.1.1931,15.10.1936,
riordanjoseph1972,Riordan,Joseph Martin,,,,Phillip,NSW,2.12.1972,ALP,ALP,2.12.1972,13.12.1975,
riordanwilliam1936,Riordan,William James Frederick,,,,Kennedy,QLD,12.12.1936,FLP,FLP,12.12.1936,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,31.10.1966,
ripollbernard1998,Ripoll,Bernard Fernand,,,,Oxley,QLD,3.10.1998,ALP,ALP,3.10.1998,9.5.2016,
rishworthamanda2007,Rishworth,Amanda Louise,,,,Kingston,SA,24.11.2007,ALP,ALP,24.11.2007,,
robbandrew2004,Robb,Andrew John,,,,Goldstein,VIC,9.10.2004,LIB,LIB,9.10.2004,9.5.2016,
robertstuart2007,Robert,Stuart Rowland,,,,Fadden,QLD,24.11.2007,LIB,LIB,24.11.2007,,
robertonhugh1949,Roberton,Hugh Stevenson,,,,Riverina,NSW,10.12.1949,CP,CP,10.12.1949,21.1.1965,
robertsernest1908,Roberts,Ernest Alfred,,,,Adelaide,SA,13.6.1908,ALP,ALP,13.6.1908,2.12.1913,
robinsonarthur1903,Robinson,Arthur,,,,Wannon,VIC,16.12.1903,FT,FT,16.12.1903,12.12.1906,
robinsoneric1972,Robinson,Eric Laidlaw,,,,McPherson,QLD,2.12.1972,LIB,LIB,2.12.1972,7.1.1981,
robinsonian1963,Robinson,Ian Louis,,,,Cowper,NSW,30.11.1963,CP,CP,30.11.1963,1.5.1975,
,,,,,,,,,NCP from May 1975,NCP ,1.5.1975,1.10.1982,
,,,,,,,,,NPA from Oct. 1982,NPA ,1.10.1982,24.3.1990,
rocherallan1981,Rocher,Allan Charles,,,,Curtin,WA,21.2.1981,LIB,LIB,21.2.1981,1.8.1995,
,,,,,,,,,IND from Aug. 1995,IND,1.8.1995,3.10.1998,
rodgersarthur1913,Rodgers,Arthur Stanislaus,,,,Wannon,VIC,31.5.1913,LIB,LIB,31.5.1913,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,12.10.1929,
ronaldjames1901,Ronald,James Black,,,,Southern Melbourne,VIC,29.3.1901,ALP,ALP,29.3.1901,12.12.1906,
ronaldsonmichael1990,Ronaldson,Michael John Clyde,,,,Ballarat,VIC,24.3.1990,LIB,LIB,24.3.1990,8.10.2001,
rosevearjohn1931,Rosevear,John Solomon,,,,Dalley,NSW,19.12.1931,LANG LAB,LANG LAB,19.12.1931,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,1.1.1940,
,,,,,,,,,ALP (N-C) from 1940,ALP (N-C) ,1.1.1940,1.1.1941,
,,,,,,,,,ALP from 1941,ALP ,1.1.1941,21.3.1953,
rowealbert1929,Rowe,Albert Edward,,,,Parramatta,NSW,12.10.1929,ALP,ALP,12.10.1929,19.12.1931,
rowlandmichelle2010,Rowland,Michelle Anne,,,,Greenway,NSW,21.8.2010,ALP,ALP,21.8.2010,,
roxonnicola1998,Roxon,Nicola Louise,,,,Gellibrand,VIC,3.10.1998,ALP,ALP,3.10.1998,5.8.2013,
roywyatt2010,Roy,Wyatt Beau,,,,Longman,QLD,21.8.2010,LIB,LIB,21.8.2010,2.7.2016,
ruddkevin1998,Rudd,Kevin Michael,,,,Griffith,QLD,3.10.1998,ALP,ALP,3.10.1998,22.11.2013,
ruddockphilip1973,Ruddock,Philip Maxwell,,,,Parramatta,NSW,22.9.1973,LIB,LIB,22.9.1973,9.5.2016,
russellcharles1949,Russell,Charles Wilfred,,,,Maranoa,QLD,10.12.1949,CP,CP,10.12.1949,28.4.1951,
russelledgar1943,Russell,Edgar Hughes Deg,,,,Grey,SA,21.8.1943,ALP,ALP,21.8.1943,31.3.1963,
ryanjoanne2013,Ryan,Joanne Catherine,,,,Lalor,VIC,7.9.2013,ALP,ALP,7.9.2013,,
ryanrupert1940,Ryan,Rupert Sumner,,,,Flinders,VIC,21.9.1940,UAP,UAP,21.9.1940,1.1.1944,
,,,,,,,,,LIB from 1944,LIB ,1.1.1944,26.8.1952,
ryanthomas1919,Ryan,Thomas Joseph,,,,West Sydney,NSW,13.12.1919,ALP,ALP,13.12.1919,1.8.1921,
ryriegranville1911,Ryrie,Granville de Laune,,,Later Sir Granville,North Sydney,NSW,11.3.1911,LIB,LIB,11.3.1911,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,13.4.1927,
saffinjanelle2007,Saffin,Janelle Anne,,,,Page,NSW,24.11.2007,ALP,ALP,24.11.2007,7.9.2013,
sainsburymurray1975,Sainsbury,Murray Evan,,,,Eden-Monaro,NSW,13.12.1975,LIB,LIB,13.12.1975,5.3.1983,
stclairstuart1998,St Clair,Stuart Roy,,,,New England,NSW,3.10.1998,NPA,NPA,3.10.1998,10.11.2001,
stjohnedward1966,St John,Edward Henry,,,,Warringah,NSW,26.11.1966,LIB,LIB,26.11.1966,1.4.1969,
,,,,,,,,,IND LIB from April 1969,IND LIB ,1.4.1969,25.10.1969,
salmoncharles1901,Salmon,Charles Carty,,,,Laanecoorie,VIC,29.3.1901,PROT,PROT,29.3.1901,1.1.1910,
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,15.9.1917,
sampsonsydney1906,Sampson,Sydney,,,,Wimmera,VIC,12.12.1906,IND PROT,IND PROT,12.12.1906,1.1.1910,
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,13.12.1919,
saundersonjohn1983,Saunderson,John,,,,Deakin,VIC,5.3.1983,ALP,ALP,5.3.1983,24.3.1990,
sawerswilliam1901,Sawers,William Bowie Stewart Campbell,,,,New England,NSW,29.3.1901,PROT,PROT,29.3.1901,16.12.1903,
sawfordrodney1988,Sawford,Rodney Weston,,,,Port Adelaide,SA,26.3.1988,ALP,ALP,26.3.1988,17.10.2007,
scholesgordon1967,Scholes,Gordon Glen Denton,,,,Corio,VIC,22.7.1967,ALP,ALP,22.7.1967,8.2.1993,
scholfieldthomas1931,Scholfield,Thomas Hallett,,,,Wannon,VIC,19.12.1931,UAP,UAP,19.12.1931,21.9.1940,
schultzalbert1998,Schultz,Albert John,,,,Hume,NSW,3.10.1998,LIB,LIB,3.10.1998,5.8.2013,
sciaccacon1987,Sciacca,Concetto Antonio,,Con,,Bowman,QLD,11.7.1987,ALP,ALP,11.7.1987,9.10.2004,
scottbruce1990,Scott,Bruce Craig,,,,Maranoa,QLD,24.3.1990,NPA,NPA,24.3.1990,1.10.2003,
,,,,,,,,,NP from Oct. 2003,NP ,1.10.2003,9.5.2016,
scottfiona2013,Scott,Fiona Meryl,,,,Lindsay,NSW,7.9.2013,LIB,LIB,7.9.2013,2.7.2016,
scottjohn1980,Scott,John Lyden,,,,Hindmarsh,SA,18.10.1980,ALP,ALP,18.10.1980,8.2.1993,
scottles1988,Scott,Leslie James,,Les,,Oxley,QLD,8.10.1988,ALP,ALP,8.10.1988,2.3.1996,
scullinjim1910,Scullin,James Henry,,Jim,,Corangamite,VIC,13.4.1910,ALP,ALP,13.4.1910,1.1.1931,
,,,,,,,,,FLP from 1931,FLP ,1.1.1931,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,31.10.1949,
scullywilliam1937,Scully,William James,,,,Gwydir,NSW,8.5.1937,ALP,ALP,8.5.1937,10.12.1949,
seabrookalfred1922,Seabrook,Alfred Charles,,,,Franklin,TAS,16.12.1922,NAT,NAT,16.12.1922,17.11.1928,
seckerpatrick1998,Secker,Patrick Damien,,,,Barker,SA,3.10.1998,LIB,LIB,3.10.1998,5.8.2013,
sercomberobert1996,Sercombe,Robert Charles Grant,,,,Maribyrnong,VIC,2.3.1996,ALP,ALP,2.3.1996,17.10.2007,
sextonjoseph1958,Sexton,Joseph Clement Leonard,,,,Adelaide,SA,22.11.1958,ALP,ALP,22.11.1958,26.11.1966,
shackpeter1977,Shack,Peter Donald,,,,Tangney,WA,10.12.1977,LIB,LIB,10.12.1977,8.2.1993,
sharkierebekha2016,Sharkie,Rebekha Carina,,,,Mayo,SA,2.7.2016,NXT,NXT,2.7.2016,,
sharpjohn1984,Sharp,John Randall,,,,Gilmore,NSW,1.12.1984,NPA,NPA,1.12.1984,31.8.1998,
sharpejames1913,Sharpe,James Benjamin,,,,Oxley,QLD,31.5.1913,ALP,ALP,31.5.1913,5.5.1917,
shawgeorge1963,Shaw,George William,,,,Dawson,QLD,30.11.1963,CP,CP,30.11.1963,9.1.1966,
sheehanthomas1937,Sheehan,Thomas,,,,Cook,NSW,23.10.1937,ALP,ALP,23.10.1937,1.1.1940,
,,,,,,,,,ALP (N-C) from 1940,ALP (N-C) ,1.1.1940,1.1.1941,
,,,,,,,,,ALP from 1941,ALP ,1.1.1941,26.3.1955,
sheehythomas1943,Sheehy,Thomas Neil,,,,Boothby,SA,21.8.1943,ALP,ALP,21.8.1943,10.12.1949,
sherryraymond1969,Sherry,Raymond Henry,,,,Franklin,TAS,25.10.1969,ALP,ALP,25.10.1969,13.12.1975,
shiptonroger1975,Shipton,Roger Francis,,,,Higgins,VIC,13.12.1975,LIB,LIB,13.12.1975,19.2.1990,
shortjim1975,Short,James Robert,,Jim,,Ballaarat,VIC,13.12.1975,LIB,LIB,13.12.1975,18.10.1980,
shortleonie2001,Short,Leonie Marjorie,,,,Ryan,QLD,17.3.2001,ALP,ALP,17.3.2001,10.11.2001,
shortenwilliam2007,Shorten,William Richard,,,,Maribyrnong,VIC,24.11.2007,ALP,ALP,24.11.2007,,
sidebottompeter1998,Sidebottom,Peter Sid,,,,Braddon,TAS,3.10.1998,ALP,ALP,3.10.1998,7.9.2013,
simmonsdavid1983,Simmons,David William,,,,Calare,NSW,5.3.1983,ALP,ALP,5.3.1983,29.1.1996,
simonbarry1975,Simon,Barry Douglas,,,,McMillan,VIC,13.12.1975,LIB,LIB,13.12.1975,18.10.1980,
simpkinsluke2007,Simpkins,Luke Xavier Linton,,,,Cowan,WA,24.11.2007,LIB,LIB,24.11.2007,2.7.2016,
sinclairhugh1906,Sinclair,Hugh,,,,Moreton,QLD,12.12.1906,ANTI-SOC,ANTI-SOC,12.12.1906,1.1.1910,
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,3.11.1919,
sinclairian1963,Sinclair,Ian McCahon,,,,New England,NSW,30.11.1963,CP,CP,30.11.1963,1.5.1975,
,,,,,,,,,NCP from May 1975,NCP ,1.5.1975,1.10.1982,
,,,,,,,,,NPA from Oct. 1982,NPA ,1.10.1982,31.8.1998,
skenethomas1901,Skene,Thomas,,,,Grampians,VIC,29.3.1901,FT,FT,29.3.1901,8.11.1906,
slipperpeter1984,Slipper,Peter Neil,,,,Fisher,QLD,1.12.1984,NPA,NPA,1.12.1984,11.7.1987,
,,,,,,Fisher,QLD,13.3.1993,LIB,LIB,13.3.1993,24.11.2011,Resigned from the party on becoming speaker.
,,,,,,,,,IND from Nov. 2011,IND,24.11.2011,7.9.2013,
smithalbert1943,Smith,Albert Edward,,,,Wakefield,SA,21.8.1943,ALP,ALP,21.8.1943,28.9.1946,
smithanthony1996,Smith,Anthony Charles,,,,Dickson,QLD,2.3.1996,LIB,LIB,2.3.1996,1.5.1998,
,,,,,,,,,IND from May 1998,IND,1.5.1998,3.10.1998,
smithanthony2001,Smith,Anthony David Hawthorn,,,,Casey,VIC,10.11.2001,LIB,LIB,10.11.2001,,
smitharthur1901,Smith,Arthur Bruce,,,,Parkes,NSW,29.3.1901,FT,FT,29.3.1901,1.1.1906,
,,,,,,,,,ANTI-SOC from 1906,ANTI-SOC ,1.1.1906,1.1.1910,Name change
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,13.12.1919,
smithsilvia1993,Smith,Silvia Joy,,,,Bass,TAS,13.3.1993,ALP,ALP,13.3.1993,2.3.1996,
smithstephen1993,Smith,Stephen Francis,,,,Perth,WA,13.3.1993,ALP,ALP,13.3.1993,5.8.2013,
smithsydney1901,Smith,Sydney,,,,Macquarie,NSW,29.3.1901,FT,FT,29.3.1901,12.12.1906,
smithwarwick1984,Smith,Warwick Leslie,,,,Bass,TAS,1.12.1984,LIB,LIB,1.12.1984,3.10.1998,
smithwilliam1910,Smith,William Henry Laird,,,,Denison,TAS,13.4.1910,ALP,ALP,13.4.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,16.12.1922,
smythbrendan1995,Smyth,Brendan Michael,,,,Canberra,ACT,25.3.1995,LIB,LIB,25.3.1995,2.3.1996,
smythlaura2010,Smyth,Laura Mary,,,,La Trobe,VIC,21.8.2010,ALP,ALP,21.8.2010,7.9.2013,
sneddenbilly1955,Snedden,Billy Mackie,,,Later Sir Billy,Bruce,VIC,10.12.1955,LIB,LIB,10.12.1955,21.4.1983,
snowjames1983,Snow,James Henry,,,,Eden-Monaro,NSW,5.3.1983,ALP,ALP,5.3.1983,2.3.1996,
snowdonwarren1987,Snowdon,Warren Edward,,,,Northern Territory,NT,11.7.1987,ALP,ALP,11.7.1987,,
solomonelias1901,Solomon,Elias,,,,Fremantle,WA,29.3.1901,FT,FT,29.3.1901,16.12.1903,
solomonrobert1969,Solomon,Robert John,,,,Denison,TAS,25.10.1969,LIB,LIB,25.10.1969,2.12.1972,
solomonvaiben1901,Solomon,Vaiben Louis,,,,South Australia,SA,30.3.1901,FT,FT,30.3.1901,16.12.1903,
somlyayalexander1990,Somlyay,Alexander Michael,,,,Fairfax,QLD,24.3.1990,LIB,LIB,24.3.1990,5.8.2013,
southcottandrew1996,Southcott,Andrew John,,,,Boothby,SA,2.3.1996,LIB,LIB,2.3.1996,9.5.2016,
spencewilliam1901,Spence,William Guthrie,,,,Darling,NSW,29.3.1901,ALP,ALP,29.3.1901,17.2.1917,
,,,,,,Darwin,TAS,30.6.1917,NAT from 1917,NAT ,17.2.1917,13.12.1919,
spenderjohn1980,Spender,John Michael,,,,North Sydney,NSW,18.10.1980,LIB,LIB,18.10.1980,24.3.1990,
spenderpercy1937,Spender,Percy Claude,,,,Warringah,NSW,23.10.1937,IND UAP,IND UAP,23.10.1937,1.1.1940,
,,,,,,,,,UAP from 1940,UAP ,1.1.1940,1.1.1944,
,,,,,,,,,LIB from 1944,LIB ,1.1.1944,19.3.1951,
spoonereric1940,Spooner,Eric Sydney,,,,Robertson,NSW,21.9.1940,UAP,UAP,21.9.1940,21.8.1943,
spurrlancelot1939,Spurr,Lancelot Thomas,,,,Wilmot,TAS,27.5.1939,ALP,ALP,27.5.1939,21.9.1940,
staceyfred1931,Stacey,Fred Hurtle,,,,Adelaide,SA,19.12.1931,UAP,UAP,19.12.1931,21.8.1943,
staleytony1970,Staley,Anthony Allan,,Tony,,Chisholm,VIC,19.9.1970,LIB,LIB,19.9.1970,19.9.1980,
stanleyanne2016,Stanley,Anne Maree,,,,Werriwa,NSW,2.7.2016,ALP,ALP,2.7.2016,,
staplespeter1983,Staples,Peter Richard,,,,Diamond Valley,VIC,5.3.1983,ALP,ALP,5.3.1983,29.1.1996,
steedmanalan1983,Steedman,Alan Peter,,,,Casey,VIC,5.3.1983,ALP,ALP,5.3.1983,1.12.1984,
stewartfrank1953,Stewart,Francis Eugene,,Frank,,Lang,NSW,29.8.1953,ALP,ALP,29.8.1953,16.4.1979,
stewartfrederick1931,Stewart,Frederick Harold,,,Later Sir Frederick,Parramatta,NSW,19.12.1931,UAP,UAP,19.12.1931,16.8.1946,
stewartpercy1919,Stewart,Percy Gerald,,,,Wimmera,VIC,13.12.1919,VFU,VFU,13.12.1919,1.1.1920,
,,,,,,,,,CP from 1920,CP ,1.1.1920,1.1.1926,
,,,,,,,,,C PROG from 1926,C PROG ,1.1.1926,14.10.1931,
stokesphilip1955,Stokes,Philip William Clifford,,,,Maribyrnong,VIC,10.12.1955,LIB,LIB,10.12.1955,25.10.1969,
stonesharman1996,Stone,Sharman Nancy,,,,Murray,VIC,2.3.1996,LIB,LIB,2.3.1996,9.5.2016,
storrerdavid1903,Storrer,David,,,,Bass,TAS,16.12.1903,PROT,PROT,16.12.1903,13.4.1910,
storywilliam1917,Story,William Harrison,,,,Boothby,SA,5.5.1917,NAT,NAT,5.5.1917,16.12.1922,
streetanthony1966,Street,Anthony Austin,,,,Corangamite,VIC,26.11.1966,LIB,LIB,26.11.1966,18.1.1984,
streetgeoffrey1934,Street,Geoffrey Austin,,,,Corangamite,VIC,15.9.1934,UAP,UAP,15.9.1934,13.8.1940,
stummjacob1913,Stumm,Jacob,,,,Lilley,QLD,31.5.1913,LIB,LIB,31.5.1913,26.3.1917,
sudmalisann2013,Sudmalis,Ann Elizabeth,,,,Gilmore,NSW,7.9.2013,LIB,LIB,7.9.2013,,
sukkarmichael2013,Sukkar,Michael Sven,,,,Deakin,VIC,7.9.2013,LIB,LIB,7.9.2013,,
sullivanjohn1974,Sullivan,John William,,,,Riverina,NSW,18.5.1974,CP,CP,18.5.1974,1.5.1975,
,,,,,,,,,NCP from May 1975,NCP ,1.5.1975,10.12.1977,
sullivanjonathan2007,Sullivan,Jonathan Harold,,,,Longman,QLD,24.11.2007,ALP,ALP,24.11.2007,21.8.2010,
sullivankathy1984,Sullivan,Kathryn Jean Martin,,Kathy,Also Kathryn Jean Martin,Moncrieff,QLD,1.12.1984,LIB,LIB,1.12.1984,8.10.2001,
swanwayne1993,Swan,Wayne Maxwell,,,,Lilley,QLD,13.3.1993,ALP,ALP,13.3.1993,,
swansonmeryl2016,Swanson,Meryl,,,,Paterson,NSW,2.7.2016,ALP,ALP,2.7.2016,,
swartzreginald1949,Swartz,Reginald William Colin,,,Later Sir Reginald,Darling Downs,QLD,10.12.1949,LIB,LIB,10.12.1949,2.11.1972,
symonmichael2007,Symon,Michael Stuart,,,,Deakin,VIC,24.11.2007,ALP,ALP,24.11.2007,7.9.2013,
tamblinggrant1980,Tambling,Grant Ernest John,,,,Northern Territory,NT,18.10.1980,NCP,NCP,18.10.1980,1.10.1982,
,,,,,,,,,NPA from Oct. 1982,NPA ,1.10.1982,5.3.1983,
tannerlindsay1993,Tanner,Lindsay James,,,,Melbourne,VIC,13.3.1993,ALP,ALP,13.3.1993,19.7.2010,
taylorangus2013,Taylor,Angus James,,,,Hume,NSW,7.9.2013,LIB,LIB,7.9.2013,,
taylorwilliam1988,Taylor,William Leonard,,,,Groom,QLD,9.4.1988,LIB,LIB,9.4.1988,31.8.1998,
tehandaniel2010,Tehan,Daniel Thomas,,,,Wannon,VIC,21.8.2010,LIB,LIB,21.8.2010,,
templemansusan2016,Templeman,Susan Raye,,,,Macquarie,NSW,2.7.2016,ALP,ALP,2.7.2016,,
theodoreedward1927,Theodore,Edward Granville,,,,Dalley,NSW,26.2.1927,ALP,ALP,26.2.1927,19.12.1931,
theophanousandrew1980,Theophanous,Andrew Charles,,,,Burke,VIC,18.10.1980,ALP,ALP,18.10.1980,1.4.2000,
,,,,,,,,,IND from Apr. 2000,IND,1.4.2000,10.11.2001,
thistlethwaitematthew2013,Thistlethwaite,Matthew James,,,,Kingsford Smith,NSW,7.9.2013,ALP,ALP,7.9.2013,,
thomasjosiah1901,Thomas,Josiah,,,,Barrier,NSW,29.3.1901,ALP,ALP,29.3.1901,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,26.3.1917,
thompsonalbert1946,Thompson,Albert Victor,,,,Hindmarsh,SA,28.9.1946,ALP,ALP,28.9.1946,1.11.1963,
thompsoncameron1998,Thompson,Cameron Paul,,,,Blair,QLD,3.10.1998,LIB,LIB,3.10.1998,24.11.2007,
thompsonvictor1922,Thompson,Victor Charles,,,,New England,NSW,16.12.1922,CP,CP,16.12.1922,21.9.1940,
thomsonandrew1995,Thomson,Andrew Peter,,,,Wentworth,NSW,8.4.1995,LIB,LIB,8.4.1995,8.10.2001,
thomsoncraig2007,Thomson,Craig Robert,,,,Dobell,NSW,24.11.2007,ALP,ALP,24.11.2007,1.4.2012,
,,,,,,,,,IND from Apr. 2012,IND,1.4.2012,7.9.2013,
thomsondavidalexander1903,Thomson,David Alexander,,David Alexander,,Capricornia,QLD,16.12.1903,ALP,ALP,16.12.1903,12.12.1906,
thomsondavidscott1975,Thomson,David Scott,,David Scott,,Leichhardt,QLD,13.12.1975,NCP,NCP,13.12.1975,1.10.1982,
,,,,,,,,,NPA from Oct.1982,NPA ,1.10.1982,5.3.1983,
thomsondugald1901,Thomson,Dugald,,,,North Sydney,NSW,29.3.1901,FT,FT,29.3.1901,1.1.1906,
,,,,,,,,,ANTI-SOC from 1906,ANTI-SOC ,1.1.1906,19.2.1910,Name change
thomsonjohn1906,Thomson,John,,,,Cowper,NSW,12.12.1906,PROT,PROT,12.12.1906,1.1.1910,
,,,,,,,,,LIB from 1910,LIB ,1.1.1910,17.2.1917,
,,,,,,,,,NAT from 1917,NAT ,17.2.1917,13.12.1919,
thomsonkelvin1996,Thomson,Kelvin John,,,,Wills,VIC,2.3.1996,ALP,ALP,2.3.1996,9.5.2016,
thorburnray1972,Thorburn,Ray William,,,,Cook,NSW,2.12.1972,ALP,ALP,2.12.1972,13.12.1975,
thorbyharold1931,Thorby,Harold Victor Campbell,,,,Calare,NSW,19.12.1931,CP,CP,19.12.1931,21.9.1940,
ticehurstken2001,Ticehurst,Ken,,,,Dobell,NSW,10.11.2001,LIB,LIB,10.11.2001,24.11.2007,
ticknerrobert1984,Tickner,Robert Edward,,,,Hughes,NSW,18.2.1984,ALP,ALP,18.2.1984,2.3.1996,
timsonthomas1949,Timson,Thomas Frank,,,,Higinbotham,VIC,10.12.1949,LIB,LIB,10.12.1949,16.10.1960,
tollnerdavid2001,Tollner,David William,,,,Solomon,NT,10.11.2001,CLP,CLP,10.11.2001,24.11.2007,
townleyathol1949,Townley,Athol Gordon,,,,Denison,TAS,10.12.1949,LIB,LIB,10.12.1949,24.12.1963,
treloarthomas1949,Treloar,Thomas John,,,,Gwydir,NSW,10.12.1949,CP,CP,10.12.1949,15.11.1953,
trevorchris2007,Trevor,Chris Allan,,,,Flynn,QLD,24.11.2007,ALP,ALP,24.11.2007,21.8.2010,
trusswarren1990,Truss,Warren Errol,,,,Wide Bay,QLD,24.3.1990,NPA,NPA,24.3.1990,1.10.2003,
,,,,,,,,,NP from Oct. 2003,NP ,1.10.2003,9.5.2016,
tuckeycharles1980,Tuckey,Charles Wilson,,,,O'Connor,WA,18.10.1980,LIB,LIB,18.10.1980,21.8.2010,
tudgealan2010,Tudge,Alan Edward,,,,Aston,VIC,21.8.2010,LIB,LIB,21.8.2010,,
tudorfrank1901,Tudor,Frank Gwynne,,,,Yarra,VIC,29.3.1901,ALP,ALP,29.3.1901,10.1.1922,
tullyjames1928,Tully,James Thomas,,,,Barton,NSW,17.11.1928,ALP,ALP,17.11.1928,19.12.1931,
turnbullmalcolm2004,Turnbull,Malcolm Bligh,,,,Sydney,NSW,9.10.2004,LIB,LIB,9.10.2004,,
turnbullwinton1946,Turnbull,Winton George,,,Later Sir Winton,Wimmera,VIC,9.2.1946,CP,CP,9.2.1946,2.11.1972,
turnerhenry1952,Turner,Henry Basil,,,,Bradfield,NSW,20.12.1952,LIB,LIB,20.12.1952,11.4.1974,
turnergeorge1901,Turner,George,Sir,,,Balaclava,VIC,29.3.1901,PROT,PROT,29.3.1901,8.11.1906,
turnourjames2007,Turnour,James Pearce,,,,Leichhardt,QLD,24.11.2007,ALP,ALP,24.11.2007,21.8.2010,
urentom1958,Uren,Thomas,,Tom,,Reid,NSW,22.11.1958,ALP,ALP,22.11.1958,19.2.1990,
vailemark1993,Vaile,Mark Anthony James,,,,Lyne,NSW,13.3.1993,NPA,NPA,13.3.1993,1.10.2003,
,,,,,,,,,NP from Oct. 2003,NP ,1.10.2003,30.7.2008,
valedanna1996,Vale,Danna Sue,,,,Hughes,NSW,2.3.1996,LIB,LIB,2.3.1996,19.7.2010,
vamvakinoumaria2001,Vamvakinou,Maria,,,,Calwell,VIC,10.11.2001,ALP,ALP,10.11.2001,,
vanmanenalbertus2010,van Manen,Albertus Johannes,,,,Forde,QLD,21.8.2010,LIB,LIB,21.8.2010,,
varvarisnickolas2013,Varvaris,Nickolas,,,,Barton,NSW,7.9.2013,LIB,LIB,7.9.2013,2.7.2016,
vastaross2004,Vasta,Ross Xavier,,,,Bonner,QLD,9.10.2004,LIB,LIB,9.10.2004,,
vinerian1972,Viner,Robert Ian,,Ian,,Stirling,WA,2.12.1972,LIB,LIB,2.12.1972,5.3.1983,
wakelinbarry1993,Wakelin,Barry Hugh,,,,Grey,SA,13.3.1993,LIB,LIB,13.3.1993,17.10.2007,
walkerfrancis1990,Walker,Francis John,,,,Robertson,NSW,24.3.1990,ALP,ALP,24.3.1990,2.3.1996,
wallaceandrew2016,Wallace,Andrew Bruce,,,,Fisher,QLD,2.7.2016,LIB,LIB,2.7.2016,,
wallacecornelius1917,Wallace,Cornelius,,,,West Sydney,NSW,5.5.1917,ALP,ALP,5.5.1917,13.12.1919,
wallislaurie1969,Wallis,Laurie George,,,,Grey,SA,25.10.1969,ALP,ALP,25.10.1969,4.2.1983,
wardedward1931,Ward,Edward John,,,,East Sydney,NSW,7.3.1931,ALP,ALP,7.3.1931,19.12.1931,
,,,,,,East Sydney,NSW,6.2.1932,LANG LAB,LANG LAB,6.2.1932,1.1.1936,
,,,,,,,,,ALP from 1936,ALP ,1.1.1936,31.7.1963,
washermalcolm1998,Washer,Malcolm James,,,,Moore,WA,3.10.1998,LIB,LIB,3.10.1998,5.8.2013,
watkinsdavid1901,Watkins,David,,,,Newcastle,NSW,29.3.1901,ALP,ALP,29.3.1901,1.1.1931,
