uniqueID,surname,allOtherNames,firstName,commonName,earlierOrLaterNames,title,gender,birthDate,birthYear,birthMonth,birthDay,deathDate,deathYear,deathMonth,deathDay,comments,wikipedia,adb
richardsonpeter1975,Richardson,Peter Anthony,Peter,NA,NA,NA,male,1939-01-23,1939,1,23,NA,NA,NA,NA,NA,NA,NA
riggalljohn1990,Riggall,John Peter,John,NA,NA,NA,male,1941-05-10,1941,5,10,NA,NA,NA,NA,NA,NA,NA
rileyedward1910,Riley,Edward,Edward,NA,NA,NA,male,NA,1859,NA,NA,1943-07-21,1943,7,21,NA,NA,NA
rileyedwardcharles1922,Riley,Edward Charles,Edward,Edward Charles,NA,NA,male,1892-08-09,1892,8,9,1969-06-09,1969,6,9,NA,NA,NA
riordandavid1929,Riordan,David,David,NA,NA,NA,male,NA,1888,NA,NA,1936-10-15,1936,10,15,NA,NA,NA
riordanjoseph1972,Riordan,Joseph Martin,Joseph,NA,NA,NA,male,1930-02-27,1930,2,27,2012-11-19,2012,11,19,NA,NA,NA
riordanwilliam1936,Riordan,William James Frederick,William,NA,NA,NA,male,1908-02-08,1908,2,8,1973-01-15,1973,1,15,NA,NA,NA
ripollbernard1998,Ripoll,Bernard Fernand,Bernard,NA,NA,NA,male,1966-01-06,1966,1,6,NA,NA,NA,NA,NA,NA,NA
rishworthamanda2007,Rishworth,Amanda Louise,Amanda,NA,NA,NA,female,1978-07-10,1978,7,10,NA,NA,NA,NA,NA,NA,NA
robbandrew2004,Robb,Andrew John,Andrew,NA,NA,NA,male,1951-08-20,1951,8,20,NA,NA,NA,NA,NA,NA,NA
robertstuart2007,Robert,Stuart Rowland,Stuart,NA,NA,NA,male,1970-12-11,1970,12,11,NA,NA,NA,NA,NA,NA,NA
robertonhugh1949,Roberton,Hugh Stevenson,Hugh,NA,NA,NA,male,1900-12-18,1900,12,18,1987-03-13,1987,3,13,NA,NA,NA
robertsernest1908,Roberts,Ernest Alfred,Ernest,NA,NA,NA,male,1869-02-21,1869,2,21,1913-12-02,1913,12,2,NA,NA,NA
robinsonarthur1903,Robinson,Arthur,Arthur,NA,NA,NA,male,1872-04-23,1872,4,23,1945-05-17,1945,5,17,NA,NA,NA
robinsoneric1972,Robinson,Eric Laidlaw,Eric,NA,NA,NA,male,1929-01-18,1929,1,18,1981-01-07,1981,1,7,NA,NA,NA
robinsonian1963,Robinson,Ian Louis,Ian,NA,NA,NA,male,1927-03-27,1927,3,27,NA,NA,NA,NA,NA,NA,NA
rocherallan1981,Rocher,Allan Charles,Allan,NA,NA,NA,male,1936-02-16,1936,2,16,2016-03-18,2016,3,18,NA,NA,NA
rodgersarthur1913,Rodgers,Arthur Stanislaus,Arthur,NA,NA,NA,male,1875-03-20,1875,3,20,1936-10-04,1936,10,4,NA,NA,NA
ronaldjames1901,Ronald,James Black,James,NA,NA,NA,male,1861-08-27,1861,8,27,1941-07-27,1941,7,27,NA,NA,NA
ronaldsonmichael1990,Ronaldson,Michael John Clyde,Michael,NA,NA,NA,male,1954-02-13,1954,2,13,NA,NA,NA,NA,NA,NA,NA
rosevearjohn1931,Rosevear,John Solomon,John,NA,NA,NA,male,1892-04-04,1892,4,4,1953-03-21,1953,3,21,NA,NA,NA
rowealbert1929,Rowe,Albert Edward,Albert,NA,NA,NA,male,NA,1872,NA,NA,1955-08-16,1955,8,16,NA,NA,NA
rowlandmichelle2010,Rowland,Michelle Anne,Michelle,NA,NA,NA,female,1971-11-16,1971,11,16,NA,NA,NA,NA,NA,NA,NA
roxonnicola1998,Roxon,Nicola Louise,Nicola,NA,NA,NA,female,1967-04-01,1967,4,1,NA,NA,NA,NA,NA,NA,NA
roywyatt2010,Roy,Wyatt Beau,Wyatt,NA,NA,NA,male,1990-05-22,1990,5,22,NA,NA,NA,NA,NA,NA,NA
ruddkevin1998,Rudd,Kevin Michael,Kevin,NA,NA,NA,male,1957-09-21,1957,9,21,NA,NA,NA,NA,NA,NA,NA
ruddockphilip1973,Ruddock,Philip Maxwell,Philip,NA,NA,NA,male,1943-03-12,1943,3,12,NA,NA,NA,NA,NA,NA,NA
russellcharles1949,Russell,Charles Wilfred,Charles,NA,NA,NA,male,1907-04-24,1907,4,24,1977-10-21,1977,10,21,NA,NA,NA
russelledgar1943,Russell,Edgar Hughes Deg,Edgar,NA,NA,NA,male,1890-10-24,1890,10,24,1963-03-31,1963,3,31,NA,NA,NA
ryanjoanne2013,Ryan,Joanne Catherine,Joanne,NA,NA,NA,female,1961-07-29,1961,7,29,NA,NA,NA,NA,NA,NA,NA
ryanrupert1940,Ryan,Rupert Sumner,Rupert,NA,NA,NA,male,NA,1884,NA,NA,1952-08-26,1952,8,26,NA,NA,NA
ryanthomas1919,Ryan,Thomas Joseph,Thomas,NA,NA,NA,male,1876-07-01,1876,7,1,1921-08-01,1921,8,1,NA,NA,NA
ryriegranville1911,Ryrie,Granville de Laune,Granville,NA,Later Sir Granville,NA,male,1865-07-01,1865,7,1,1937-10-02,1937,10,2,NA,NA,NA
saffinjanelle2007,Saffin,Janelle Anne,Janelle,NA,NA,NA,female,1954-11-01,1954,11,1,NA,NA,NA,NA,NA,NA,NA
sainsburymurray1975,Sainsbury,Murray Evan,Murray,NA,NA,NA,male,1940-09-14,1940,9,14,NA,NA,NA,NA,NA,NA,NA
stclairstuart1998,St Clair,Stuart Roy,Stuart,NA,NA,NA,male,1949-11-21,1949,11,21,NA,NA,NA,NA,NA,NA,NA
stjohnedward1966,St John,Edward Henry,Edward,NA,NA,NA,male,1916-08-15,1916,8,15,1994-10-24,1994,10,24,NA,NA,NA
salmoncharles1901,Salmon,Charles Carty,Charles,NA,NA,NA,male,1861-07-29,1861,7,29,1917-09-15,1917,9,15,NA,NA,NA
sampsonsydney1906,Sampson,Sydney,Sydney,NA,NA,NA,male,NA,1863,NA,NA,1948-03-24,1948,3,24,NA,https://en.wikipedia.org/wiki/Sydney_Sampson,NA
saundersonjohn1983,Saunderson,John,John,NA,NA,NA,male,1948-05-31,1948,5,31,NA,NA,NA,NA,NA,NA,NA
sawerswilliam1901,Sawers,William Bowie Stewart Campbell,William,NA,NA,NA,male,NA,1844,NA,NA,1916-05-19,1916,5,19,NA,NA,NA
sawfordrodney1988,Sawford,Rodney Weston,Rodney,NA,NA,NA,male,1944-06-26,1944,6,26,NA,NA,NA,NA,NA,NA,NA
scholesgordon1967,Scholes,Gordon Glen Denton,Gordon,NA,NA,NA,male,1931-06-07,1931,6,7,NA,NA,NA,NA,NA,NA,NA
scholfieldthomas1931,Scholfield,Thomas Hallett,Thomas,NA,NA,NA,male,1894-05-09,1894,5,9,1964-06-25,1964,6,25,NA,NA,NA
schultzalbert1998,Schultz,Albert John,Albert,NA,NA,NA,male,1939-05-29,1939,5,29,2015-07-14,2015,7,14,NA,NA,NA
sciaccacon1987,Sciacca,Concetto Antonio,Concetto,Con,NA,NA,male,1947-06-13,1947,6,13,NA,NA,NA,NA,NA,NA,NA
scottbruce1990,Scott,Bruce Craig,Bruce,NA,NA,NA,male,1943-10-20,1943,10,20,NA,NA,NA,NA,NA,NA,NA
scottfiona2013,Scott,Fiona Meryl,Fiona,NA,NA,NA,female,1977-03-01,1977,3,1,NA,NA,NA,NA,NA,NA,NA
scottjohn1980,Scott,John Lyden,John,NA,NA,NA,male,1934-03-31,1934,3,31,NA,NA,NA,NA,NA,NA,NA
scottles1988,Scott,Leslie James,Leslie,Les,NA,NA,male,1947-10-18,1947,10,18,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Les_Scott,NA
scullinjim1910,Scullin,James Henry,James,Jim,NA,NA,male,1876-09-18,1876,9,18,1953-01-28,1953,1,28,NA,NA,NA
scullywilliam1937,Scully,William James,William,NA,NA,NA,male,1890-02-01,1890,2,1,1966-03-19,1966,3,19,NA,NA,NA
seabrookalfred1922,Seabrook,Alfred Charles,Alfred,NA,NA,NA,male,1867-04-05,1867,4,5,1939-06-11,1939,6,11,NA,NA,NA
seckerpatrick1998,Secker,Patrick Damien,Patrick,NA,NA,NA,male,1956-06-06,1956,6,6,NA,NA,NA,NA,NA,NA,NA
sercomberobert1996,Sercombe,Robert Charles Grant,Robert,NA,NA,NA,male,1949-04-03,1949,4,3,NA,NA,NA,NA,NA,NA,NA
sextonjoseph1958,Sexton,Joseph Clement Leonard,Joseph,NA,NA,NA,male,1905-11-24,1905,11,24,1974-04-21,1974,4,21,NA,NA,NA
shackpeter1977,Shack,Peter Donald,Peter,NA,NA,NA,male,1953-06-20,1953,6,20,NA,NA,NA,NA,NA,NA,NA
sharkierebekha2016,Sharkie,Rebekha Carina,Rebekha,NA,NA,NA,female,1972-08-24,1972,8,24,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Rebekha_Sharkie,NA
sharpjohn1984,Sharp,John Randall,John,NA,NA,NA,male,1954-12-15,1954,12,15,NA,NA,NA,NA,NA,NA,NA
sharpejames1913,Sharpe,James Benjamin,James,NA,NA,NA,male,NA,1868,NA,NA,1935-07-08,1935,7,8,NA,NA,NA
shawgeorge1963,Shaw,George William,George,NA,NA,NA,male,1913-07-28,1913,7,28,1966-01-09,1966,1,9,NA,NA,NA
sheehanthomas1937,Sheehan,Thomas,Thomas,NA,NA,NA,male,1891-04-14,1891,4,14,1955-03-26,1955,3,26,NA,NA,NA
sheehythomas1943,Sheehy,Thomas Neil,Thomas,NA,NA,NA,male,1899-05-19,1899,5,19,1984-09-23,1984,9,23,NA,NA,NA
sherryraymond1969,Sherry,Raymond Henry,Raymond,NA,NA,NA,male,1924-10-03,1924,10,3,1989-06-13,1989,6,13,NA,NA,NA
shiptonroger1975,Shipton,Roger Francis,Roger,NA,NA,NA,male,1936-08-05,1936,8,5,1998-01-19,1998,1,19,NA,NA,NA
shortjim1975,Short,James Robert,James,Jim,NA,NA,male,1936-12-07,1936,12,7,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Jim_Short_(Australian_politician),NA
shortleonie2001,Short,Leonie Marjorie,Leonie,NA,NA,NA,female,1956-01-01,1956,1,1,NA,NA,NA,NA,NA,NA,NA
shortenwilliam2007,Shorten,William Richard,William,NA,NA,NA,male,1967-05-12,1967,5,12,NA,NA,NA,NA,NA,NA,NA
sidebottompeter1998,Sidebottom,Peter Sid,Peter,NA,NA,NA,male,1951-04-23,1951,4,23,NA,NA,NA,NA,NA,NA,NA
simmonsdavid1983,Simmons,David William,David,NA,NA,NA,male,1947-11-07,1947,11,7,NA,NA,NA,NA,NA,NA,NA
simonbarry1975,Simon,Barry Douglas,Barry,NA,NA,NA,male,1936-04-01,1936,4,1,2004-07-07,2004,7,7,NA,NA,NA
simpkinsluke2007,Simpkins,Luke Xavier Linton,Luke,NA,NA,NA,male,1964-06-08,1964,6,8,NA,NA,NA,NA,NA,NA,NA
sinclairhugh1906,Sinclair,Hugh,Hugh,NA,NA,NA,male,1864-06-06,1864,6,6,1926-08-03,1926,8,3,NA,NA,NA
sinclairian1963,Sinclair,Ian McCahon,Ian,NA,NA,NA,male,1929-06-10,1929,6,10,NA,NA,NA,NA,NA,NA,NA
skenethomas1901,Skene,Thomas,Thomas,NA,NA,NA,male,1845-12-15,1845,12,15,1910-03-15,1910,3,15,NA,NA,NA
slipperpeter1984,Slipper,Peter Neil,Peter,NA,NA,NA,male,1950-02-14,1950,2,14,NA,NA,NA,NA,NA,NA,NA
smithalbert1943,Smith,Albert Edward,Albert,NA,NA,NA,male,1881-01-02,1881,1,2,1965-02-05,1965,2,5,NA,NA,NA
smithanthony1996,Smith,Anthony Charles,Anthony,NA,NA,NA,male,1950-07-15,1950,7,15,NA,NA,NA,NA,NA,NA,NA
smithanthony2001,Smith,Anthony David Hawthorn,Anthony,NA,NA,NA,male,1967-03-13,1967,3,13,NA,NA,NA,NA,NA,NA,NA
smitharthur1901,Smith,Arthur Bruce,Arthur,NA,NA,NA,male,1851-06-28,1851,6,28,1937-08-14,1937,8,14,NA,NA,NA
smithsilvia1993,Smith,Silvia Joy,Silvia,NA,NA,NA,female,1939-12-22,1939,12,22,NA,NA,NA,NA,NA,NA,NA
smithstephen1993,Smith,Stephen Francis,Stephen,NA,NA,NA,male,1955-12-12,1955,12,12,NA,NA,NA,NA,NA,NA,NA
smithsydney1901,Smith,Sydney,Sydney,NA,NA,NA,male,NA,1856,NA,NA,1934-02-21,1934,2,21,NA,NA,NA
smithwarwick1984,Smith,Warwick Leslie,Warwick,NA,NA,NA,male,1954-05-13,1954,5,13,NA,NA,NA,NA,NA,NA,NA
smithwilliam1910,Smith,William Henry Laird,William,NA,NA,NA,male,1869-09-15,1869,9,15,1942-10-21,1942,10,21,NA,NA,NA
smythbrendan1995,Smyth,Brendan Michael,Brendan,NA,NA,NA,male,1959-07-27,1959,7,27,NA,NA,NA,NA,NA,NA,NA
smythlaura2010,Smyth,Laura Mary,Laura,NA,NA,NA,female,1976-11-12,1976,11,12,NA,NA,NA,NA,NA,NA,NA
sneddenbilly1955,Snedden,Billy Mackie,Billy,NA,Later Sir Billy,NA,male,1926-12-31,1926,12,31,1987-06-27,1987,6,27,NA,NA,NA
snowjames1983,Snow,James Henry,James,NA,NA,NA,male,1934-09-15,1934,9,15,NA,NA,NA,NA,NA,NA,NA
snowdonwarren1987,Snowdon,Warren Edward,Warren,NA,NA,NA,male,1950-03-20,1950,3,20,NA,NA,NA,NA,NA,NA,NA
solomonelias1901,Solomon,Elias,Elias,NA,NA,NA,male,1839-09-02,1839,9,2,1909-05-23,1909,5,23,NA,NA,NA
solomonrobert1969,Solomon,Robert John,Robert,NA,NA,NA,male,1931-11-02,1931,11,2,NA,NA,NA,NA,NA,NA,NA
solomonvaiben1901,Solomon,Vaiben Louis,Vaiben,NA,NA,NA,male,1853-05-13,1853,5,13,1908-10-20,1908,10,20,NA,https://en.wikipedia.org/wiki/Vaiben_Solomon,NA
somlyayalexander1990,Somlyay,Alexander Michael,Alexander,NA,NA,NA,male,1946-01-18,1946,1,18,NA,NA,NA,NA,NA,NA,NA
southcottandrew1996,Southcott,Andrew John,Andrew,NA,NA,NA,male,1967-10-15,1967,10,15,NA,NA,NA,NA,NA,NA,NA
spencewilliam1901,Spence,William Guthrie,William,NA,NA,NA,male,1846-08-07,1846,8,7,1926-12-13,1926,12,13,NA,NA,NA
spenderjohn1980,Spender,John Michael,John,NA,NA,NA,male,1935-12-02,1935,12,2,NA,NA,NA,NA,NA,NA,NA
spenderpercy1937,Spender,Percy Claude,Percy,NA,NA,NA,male,1897-10-05,1897,10,5,1985-05-03,1985,5,3,NA,NA,NA
spoonereric1940,Spooner,Eric Sydney,Eric,NA,NA,NA,male,1891-03-02,1891,3,2,1952-06-03,1952,6,3,NA,NA,NA
spurrlancelot1939,Spurr,Lancelot Thomas,Lancelot,NA,NA,NA,male,1897-03-17,1897,3,17,1965-05-30,1965,5,30,NA,NA,NA
staceyfred1931,Stacey,Fred Hurtle,Fred,NA,NA,NA,male,1879-08-06,1879,8,6,1964-09-17,1964,9,17,NA,NA,NA
staleytony1970,Staley,Anthony Allan,Anthony,Tony,NA,NA,male,1939-05-15,1939,5,15,NA,NA,NA,NA,NA,NA,NA
stanleyanne2016,Stanley,Anne Maree,Anne,NA,NA,NA,female,1961-10-06,1961,10,6,NA,NA,NA,NA,NA,NA,NA
staplespeter1983,Staples,Peter Richard,Peter,NA,NA,NA,male,1947-10-15,1947,10,15,NA,NA,NA,NA,NA,NA,NA
steedmanalan1983,Steedman,Alan Peter,Alan,NA,NA,NA,male,1943-12-07,1943,12,7,NA,NA,NA,NA,NA,NA,NA
stewartfrank1953,Stewart,Francis Eugene,Francis,Frank,NA,NA,male,1923-02-20,1923,2,20,1979-04-16,1979,4,16,NA,https://en.wikipedia.org/wiki/Frank_Stewart,NA
stewartfrederick1931,Stewart,Frederick Harold,Frederick,NA,Later Sir Frederick,NA,male,1884-08-14,1884,8,14,1961-06-30,1961,6,30,NA,NA,NA
stewartpercy1919,Stewart,Percy Gerald,Percy,NA,NA,NA,male,1885-10-18,1885,10,18,1931-10-14,1931,10,14,NA,NA,NA
stokesphilip1955,Stokes,Philip William Clifford,Philip,NA,NA,NA,male,1906-10-25,1906,10,25,1983-10-18,1983,10,18,NA,NA,NA
stonesharman1996,Stone,Sharman Nancy,Sharman,NA,NA,NA,female,1951-04-23,1951,4,23,NA,NA,NA,NA,NA,NA,NA
storrerdavid1903,Storrer,David,David,NA,NA,NA,male,NA,1854,NA,NA,1935-11-13,1935,11,13,NA,NA,NA
storywilliam1917,Story,William Harrison,William,NA,NA,NA,male,1857-05-31,1857,5,31,1924-07-13,1924,7,13,NA,NA,NA
streetanthony1966,Street,Anthony Austin,Anthony,NA,NA,NA,male,1926-02-08,1926,2,8,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Tony_Street,NA
streetgeoffrey1934,Street,Geoffrey Austin,Geoffrey,NA,NA,NA,male,1894-01-21,1894,1,21,1940-08-13,1940,8,13,NA,NA,NA
stummjacob1913,Stumm,Jacob,Jacob,NA,NA,NA,male,1853-08-26,1853,8,26,1921-01-23,1921,1,23,NA,NA,NA
sudmalisann2013,Sudmalis,Ann Elizabeth,Ann,NA,NA,NA,female,1955-09-16,1955,9,16,NA,NA,NA,NA,NA,NA,NA
sukkarmichael2013,Sukkar,Michael Sven,Michael,NA,NA,NA,male,1981-09-11,1981,9,11,NA,NA,NA,NA,NA,NA,NA
sullivanjohn1974,Sullivan,John William,John,NA,NA,NA,male,1929-02-07,1929,2,7,NA,NA,NA,NA,NA,NA,NA
sullivanjonathan2007,Sullivan,Jonathan Harold,Jonathan,NA,NA,NA,male,1950-11-10,1950,11,10,NA,NA,NA,NA,NA,NA,NA
sullivankathy1984,Sullivan,Kathryn Jean Martin,Kathryn,Kathy,Also Kathryn Jean Martin,NA,female,1942-03-08,1942,3,8,NA,NA,NA,NA,NA,NA,NA
swanwayne1993,Swan,Wayne Maxwell,Wayne,NA,NA,NA,male,1954-06-30,1954,6,30,NA,NA,NA,NA,NA,NA,NA
swansonmeryl2016,Swanson,Meryl,Meryl,NA,NA,NA,female,1970-09-03,1970,9,3,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Meryl_Swanson,NA
swartzreginald1949,Swartz,Reginald William Colin,Reginald,NA,Later Sir Reginald,NA,male,1911-04-14,1911,4,14,2006-02-02,2006,2,2,NA,NA,NA
symonmichael2007,Symon,Michael Stuart,Michael,NA,NA,NA,male,1965-02-21,1965,2,21,NA,NA,NA,NA,NA,NA,NA
tamblinggrant1980,Tambling,Grant Ernest John,Grant,NA,NA,NA,male,1943-06-20,1943,6,20,NA,NA,NA,NA,NA,NA,NA
tannerlindsay1993,Tanner,Lindsay James,Lindsay,NA,NA,NA,male,1956-04-24,1956,4,24,NA,NA,NA,NA,NA,NA,NA
taylorangus2013,Taylor,Angus James,Angus,NA,NA,NA,male,1966-09-30,1966,9,30,NA,NA,NA,NA,NA,NA,NA
taylorwilliam1988,Taylor,William Leonard,William,NA,NA,NA,male,1938-09-14,1938,9,14,NA,NA,NA,NA,NA,NA,NA
tehandaniel2010,Tehan,Daniel Thomas,Daniel,NA,NA,NA,male,1968-01-27,1968,1,27,NA,NA,NA,NA,NA,NA,NA
templemansusan2016,Templeman,Susan Raye,Susan,NA,NA,NA,female,1963-07-30,1963,7,30,NA,NA,NA,NA,NA,NA,NA
theodoreedward1927,Theodore,Edward Granville,Edward,NA,NA,NA,male,1884-12-29,1884,12,29,1950-02-09,1950,2,9,NA,NA,NA
theophanousandrew1980,Theophanous,Andrew Charles,Andrew,NA,NA,NA,male,1946-03-24,1946,3,24,NA,NA,NA,NA,NA,NA,NA
thistlethwaitematthew2013,Thistlethwaite,Matthew James,Matthew,NA,NA,NA,male,1972-09-06,1972,9,6,NA,NA,NA,NA,NA,NA,NA
thomasjosiah1901,Thomas,Josiah,Josiah,NA,NA,NA,male,NA,1863,NA,NA,1933-02-05,1933,2,5,NA,NA,NA
thompsonalbert1946,Thompson,Albert Victor,Albert,NA,NA,NA,male,1886-11-14,1886,11,14,1966-01-13,1966,1,13,NA,NA,NA
thompsoncameron1998,Thompson,Cameron Paul,Cameron,NA,NA,NA,male,1960-10-01,1960,10,1,NA,NA,NA,NA,NA,NA,NA
thompsonvictor1922,Thompson,Victor Charles,Victor,NA,NA,NA,male,1885-09-10,1885,9,10,1968-05-11,1968,5,11,NA,NA,NA
thomsonandrew1995,Thomson,Andrew Peter,Andrew,NA,NA,NA,male,1961-01-07,1961,1,7,NA,NA,NA,NA,NA,NA,NA
thomsoncraig2007,Thomson,Craig Robert,Craig,NA,NA,NA,male,1964-07-31,1964,7,31,NA,NA,NA,NA,NA,NA,NA
thomsondavidalexander1903,Thomson,David Alexander,David,David Alexander,NA,NA,male,1856-02-26,1856,2,26,1926-10-30,1926,10,30,NA,NA,NA
thomsondavidscott1975,Thomson,David Scott,David,David Scott,NA,NA,male,1924-11-21,1924,11,21,2013-10-13,2013,10,13,NA,NA,NA
thomsondugald1901,Thomson,Dugald,Dugald,NA,NA,NA,male,1848-12-28,1848,12,28,1922-11-27,1922,11,27,NA,NA,NA
thomsonjohn1906,Thomson,John,John,NA,NA,NA,male,NA,1862,NA,NA,1934-07-14,1934,7,14,NA,NA,NA
thomsonkelvin1996,Thomson,Kelvin John,Kelvin,NA,NA,NA,male,1955-05-01,1955,5,1,NA,NA,NA,NA,NA,NA,NA
thorburnray1972,Thorburn,Ray William,Ray,NA,NA,NA,male,1930-11-15,1930,11,15,1986-01-30,1986,1,30,NA,NA,NA
thorbyharold1931,Thorby,Harold Victor Campbell,Harold,NA,NA,NA,male,1888-10-02,1888,10,2,1973-01-01,1973,1,1,NA,NA,NA
ticehurstken2001,Ticehurst,Ken,Ken,NA,NA,NA,male,1945-01-22,1945,1,22,NA,NA,NA,NA,NA,NA,NA
ticknerrobert1984,Tickner,Robert Edward,Robert,NA,NA,NA,male,1951-12-24,1951,12,24,NA,NA,NA,NA,NA,NA,NA
timsonthomas1949,Timson,Thomas Frank,Thomas,NA,NA,NA,male,1909-02-09,1909,2,9,1960-10-16,1960,10,16,NA,NA,NA
tollnerdavid2001,Tollner,David William,David,NA,NA,NA,male,1966-01-31,1966,1,31,NA,NA,NA,NA,NA,NA,NA
townleyathol1949,Townley,Athol Gordon,Athol,NA,NA,NA,male,1907-10-03,1907,10,3,1963-12-24,1963,12,24,NA,NA,NA
treloarthomas1949,Treloar,Thomas John,Thomas,NA,NA,NA,male,1892-08-01,1892,8,1,1953-11-15,1953,11,15,NA,NA,NA
trevorchris2007,Trevor,Chris Allan,Chris,NA,NA,NA,male,1961-06-23,1961,6,23,NA,NA,NA,NA,NA,https://en.wikipedia.org/wiki/Chris_Trevor,NA
trusswarren1990,Truss,Warren Errol,Warren,NA,NA,NA,male,1948-10-08,1948,10,8,NA,NA,NA,NA,NA,NA,NA
tuckeycharles1980,Tuckey,Charles Wilson,Charles,NA,NA,NA,male,1935-07-10,1935,7,10,NA,NA,NA,NA,NA,NA,NA
tudgealan2010,Tudge,Alan Edward,Alan,NA,NA,NA,male,1971-02-24,1971,2,24,NA,NA,NA,NA,NA,NA,NA
tudorfrank1901,Tudor,Frank Gwynne,Frank,NA,NA,NA,male,1866-01-27,1866,1,27,1922-01-10,1922,1,10,NA,NA,http://adb.anu.edu.au/biography/tudor-francis-gwynne-frank-8874
tullyjames1928,Tully,James Thomas,James,NA,NA,NA,male,NA,1877,NA,NA,1962-10-15,1962,10,15,NA,NA,NA
turnbullmalcolm2004,Turnbull,Malcolm Bligh,Malcolm,NA,NA,NA,male,1954-10-24,1954,10,24,NA,NA,NA,NA,NA,NA,NA
turnbullwinton1946,Turnbull,Winton George,Winton,NA,Later Sir Winton,NA,male,1899-12-13,1899,12,13,1980-01-14,1980,1,14,NA,NA,NA
turnerhenry1952,Turner,Henry Basil,Henry,NA,NA,NA,male,1905-07-08,1905,7,8,1988-09-19,1988,9,19,NA,NA,NA
turnergeorge1901,Turner,George,George,NA,NA,Sir,male,1851-08-08,1851,8,8,1916-08-13,1916,8,13,NA,NA,NA
turnourjames2007,Turnour,James Pearce,James,NA,NA,NA,male,1966-04-07,1966,4,7,NA,NA,NA,NA,NA,NA,NA
urentom1958,Uren,Thomas,Thomas,Tom,NA,NA,male,1921-05-28,1921,5,28,2015-01-26,2015,1,26,NA,https://en.wikipedia.org/wiki/Tom_Uren,NA
vailemark1993,Vaile,Mark Anthony James,Mark,NA,NA,NA,male,1956-04-18,1956,4,18,NA,NA,NA,NA,NA,NA,NA
valedanna1996,Vale,Danna Sue,Danna,NA,NA,NA,female,1944-11-14,1944,11,14,NA,NA,NA,NA,NA,NA,NA
vamvakinoumaria2001,Vamvakinou,Maria,Maria,NA,NA,NA,female,1959-01-04,1959,1,4,NA,NA,NA,NA,NA,NA,NA
vanmanenalbertus2010,van Manen,Albertus Johannes,Albertus,Bert,NA,NA,male,1959-01-04,1959,1,4,NA,NA,NA,NA,NA,NA,NA
varvarisnickolas2013,Varvaris,Nickolas,Nickolas,NA,NA,NA,male,1974-05-25,1974,5,25,NA,NA,NA,NA,NA,NA,NA
vastaross2004,Vasta,Ross Xavier,Ross,NA,NA,NA,male,1966-10-08,1966,10,8,NA,NA,NA,NA,NA,NA,NA
vinerian1972,Viner,Robert Ian,Robert,Ian,NA,NA,male,1933-01-21,1933,1,21,NA,NA,NA,NA,NA,NA,NA
wakelinbarry1993,Wakelin,Barry Hugh,Barry,NA,NA,NA,male,1946-05-07,1946,5,7,NA,NA,NA,NA,NA,NA,NA
walkerfrancis1990,Walker,Francis John,Francis,NA,NA,NA,male,1942-07-07,1942,7,7,NA,NA,NA,NA,NA,NA,NA
wallaceandrew2016,Wallace,Andrew Bruce,Andrew,NA,NA,NA,male,1968-04-23,1968,4,23,NA,NA,NA,NA,NA,NA,NA
wallacecornelius1917,Wallace,Cornelius,Cornelius,NA,NA,NA,male,1881-01-19,1881,1,19,1921-09-20,1921,9,20,NA,NA,NA
wallislaurie1969,Wallis,Laurie George,Laurie,NA,NA,NA,male,1922-09-10,1922,9,10,1984-01-10,1984,1,10,NA,https://en.wikipedia.org/wiki/Laurie_Wallis,NA
wardedward1931,Ward,Edward John,Edward,NA,NA,NA,male,1899-03-07,1899,3,7,1963-07-31,1963,7,31,NA,NA,NA
washermalcolm1998,Washer,Malcolm James,Malcolm,NA,NA,NA,male,1945-08-12,1945,8,12,NA,NA,NA,NA,NA,NA,NA
watkinsdavid1901,Watkins,David,David,NA,NA,NA,male,1865-05-05,1865,5,5,1935-04-08,1935,4,8,NA,NA,NA
watkinsdavidoliver1935,Watkins,David Oliver,David,David Oliver,NA,NA,male,1896-07-10,1896,7,10,1971-12-17,1971,12,17,NA,NA,NA
watsondavid1984,Watson,David John Hopetoun,David,NA,NA,NA,male,1945-01-29,1945,1,29,NA,NA,NA,NA,NA,NA,NA
watsonjohn1901,Watson,John Christian,John,NA,NA,NA,male,1867-04-09,1867,4,9,1941-11-18,1941,11,18,NA,NA,NA
watsonwilliam1922,Watson,William,William,NA,NA,NA,male,1864-10-22,1864,10,22,1938-12-21,1938,12,21,NA,NA,NA
wattwilliam1914,Watt,William Alexander,William,NA,NA,NA,male,1871-11-23,1871,11,23,1946-09-13,1946,9,13,NA,NA,NA
wattstimothy2013,Watts,Timothy Graham,Timothy,NA,NA,NA,male,1982-06-08,1982,6,8,NA,NA,NA,NA,NA,NA,NA
webbcharles1954,Webb,Charles Harry,Charles,NA,NA,NA,male,1908-02-02,1908,2,2,2000-11-15,2000,11,15,NA,NA,NA
websteralasdair1984,Webster,Alasdair Paine,Alasdair,NA,NA,NA,male,1934-02-12,1934,2,12,NA,NA,NA,NA,NA,NA,NA
websterwilliam1903,Webster,William,William,NA,NA,NA,male,1860-06-07,1860,6,7,1936-10-10,1936,10,10,NA,NA,NA
